category,name,thesis,score,rejected,reject_reason,smoke_promotable,objective,net_return_pct,delta_net_return_pct,avg_r,delta_avg_r,total_r,delta_total_r,total_trades,delta_total_trades,trades_per_month,delta_trades_per_month,dollar_profit_factor,delta_dollar_profit_factor,profit_factor,delta_profit_factor,max_dd_pct,delta_max_dd_pct,mfe_capture,delta_mfe_capture,avg_mfe_r,delta_avg_mfe_r,avg_mae_r,delta_avg_mae_r,never_worked_rate,delta_never_worked_rate,low_mfe_loss_rate,delta_low_mfe_loss_rate,right_then_lost_rate,delta_right_then_lost_rate,excellent_trades,delta_excellent_trades,excellent_rate,delta_excellent_rate,two_r_plus_rate,delta_two_r_plus_rate,top5_winner_share,delta_top5_winner_share,dollar_top5_winner_share,delta_dollar_top5_winner_share,gld_trade_count,delta_gld_trade_count,qqq_trade_count,delta_qqq_trade_count,gld_excellent_rate,delta_gld_excellent_rate,qqq_excellent_rate,delta_qqq_excellent_rate,additive_trade_count,delta_additive_trade_count,additive_avg_r,delta_additive_avg_r,additive_total_r,delta_additive_total_r,pb30_plain_trade_count,delta_pb30_plain_trade_count,pb30_plain_avg_r,delta_pb30_plain_avg_r,delta_score,delta_objective
baseline,round8_optimized_config,Latest optimized round-8 train-only baseline.,65.19370302536512,False,,False,153.79931919720067,133.0099349999961,0.0,0.6808986501547853,0.0,86.47412856965774,0.0,127.0,0.0,2.2975538178643733,0.0,2.082265699654456,0.0,2.3437155111274803,0.0,13.68037642663078,0.0,0.33794947299275,0.0,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34439272309658026,0.0,0.240186866092931,0.0,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014278600380983,0.0,4.20856716022859,0.0,6.0,0.0,0.7014278600380983,0.0,,
discrimination,score_all_plus1,Raise global setup score thresholds.,63.62341688832684,False,,False,140.85223922584188,119.25228499999739,-13.757649999998705,0.6808770507170028,-2.159943778257123e-05,86.47138544105935,-0.0027431285983823273,127.0,0.0,2.2975538178643733,0.0,2.036227244060225,-0.04603845559423103,2.343676076846292,-3.943428118846626e-05,13.173269971172685,-0.5071064554580946,0.33792503351336206,-2.4439479387960983e-05,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.344410267454901,1.7544358320742415e-05,0.2410232682489215,0.0008364021559905122,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7012630936801775,-0.0001647663579208425,4.207578562081065,-0.0009885981475248329,6.0,0.0,0.7012630936801775,-0.0001647663579208425,-1.5702861370382877,-12.94707997135879
discrimination,score_all_plus2,Stress stricter global setup scoring.,58.587794144634294,False,,False,119.68270641187976,99.25001999999733,-33.759914999998756,0.6508926762499997,-0.030005973904785654,82.01247720749996,-4.461651362157781,126.0,-1.0,2.2794628429205592,-0.018090974943814064,1.9797171446122155,-0.1025485550422407,2.214301745920902,-0.12941376520657855,13.079105075597392,-0.6012713510333878,0.335688837740674,-0.0022606352520760375,2.977788810301382,0.016656882902266634,1.0077018750717273,0.07568151247185562,0.23015873015873015,-0.006061742282214733,0.3412698412698413,0.01056117985251842,0.07142857142857142,0.000562429696287961,68.0,-3.0,0.5396825396825397,-0.019372578427696574,0.38095238095238093,0.0029996250468691255,0.3473566985342639,0.002963975437683619,0.25794372699849294,0.017756860905561944,94.0,0.0,32.0,-1.0,0.46808510638297873,-0.021276595744680826,0.75,-0.007575757575757569,6.0,0.0,0.7014256104481807,-2.2495899175689615e-06,4.208553662689084,-1.3497539505635814e-05,6.0,0.0,0.7014256104481807,-2.2495899175689615e-06,-6.60590888073083,-34.11661278532091
discrimination,score_gld_plus1,Target GLD false positives.,65.19370302536512,False,,True,153.79931919720067,133.0099349999961,0.0,0.6808986501547853,0.0,86.47412856965774,0.0,127.0,0.0,2.2975538178643733,0.0,2.082265699654456,0.0,2.3437155111274803,0.0,13.68037642663078,0.0,0.33794947299275,0.0,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34439272309658026,0.0,0.240186866092931,0.0,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014278600380983,0.0,4.20856716022859,0.0,6.0,0.0,0.7014278600380983,0.0,0.0,0.0
discrimination,score_gld_plus2,Stress stricter GLD setup scoring.,65.19370302536512,False,,True,153.79931919720067,133.0099349999961,0.0,0.6808986501547853,0.0,86.47412856965774,0.0,127.0,0.0,2.2975538178643733,0.0,2.082265699654456,0.0,2.3437155111274803,0.0,13.68037642663078,0.0,0.33794947299275,0.0,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34439272309658026,0.0,0.240186866092931,0.0,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014278600380983,0.0,4.20856716022859,0.0,6.0,0.0,0.7014278600380983,0.0,0.0,0.0
discrimination,score_qqq_plus1,Check whether QQQ supply can be cleaned without starving it.,65.19370302536512,False,,True,153.79931919720067,133.0099349999961,0.0,0.6808986501547853,0.0,86.47412856965774,0.0,127.0,0.0,2.2975538178643733,0.0,2.082265699654456,0.0,2.3437155111274803,0.0,13.68037642663078,0.0,0.33794947299275,0.0,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34439272309658026,0.0,0.240186866092931,0.0,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014278600380983,0.0,4.20856716022859,0.0,6.0,0.0,0.7014278600380983,0.0,0.0,0.0
discrimination,all_confirm2,Require two confirmations globally.,65.19370302536512,False,,True,153.79931919720067,133.0099349999961,0.0,0.6808986501547853,0.0,86.47412856965774,0.0,127.0,0.0,2.2975538178643733,0.0,2.082265699654456,0.0,2.3437155111274803,0.0,13.68037642663078,0.0,0.33794947299275,0.0,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34439272309658026,0.0,0.240186866092931,0.0,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014278600380983,0.0,4.20856716022859,0.0,6.0,0.0,0.7014278600380983,0.0,0.0,0.0
discrimination,combo_structure_vwap,Demand both structure and VWAP confirmation.,59.15913917526752,False,,False,142.01481033287982,122.53339499999612,-10.476539999999972,0.6614871158996455,-0.019411534255139862,82.68588948745568,-3.788239082202054,125.0,-2.0,2.261371867976745,-0.03618194988762813,1.9692493536670739,-0.1130163459873823,2.2646164716141186,-0.07909903951336172,13.680578553222178,0.0002021265913985104,0.3280299196410213,-0.009919553351728727,2.9643073413297825,0.0031754139306672258,0.9499165952774231,0.01789623267755147,0.248,0.01177952755905512,0.344,0.013291338582677115,0.072,0.001133858267716531,68.0,-3.0,0.544,-0.015055118110236188,0.384,0.006047244094488202,0.3508118696086922,0.006419146512111951,0.24058506477383207,0.000398198680901074,94.0,0.0,31.0,-2.0,0.48936170212765956,0.0,0.7096774193548387,-0.047898338220918824,8.0,2.0,0.5039236903980783,-0.19750416964002004,4.031389523184626,-0.17717763704396372,8.0,2.0,0.5039236903980783,-0.19750416964002004,-6.034563850097605,-11.784508864320856
discrimination,combo_micro_vwap,Demand micro-break plus VWAP.,48.56862500774295,False,,False,122.342508076231,107.92492999999743,-25.08500499999866,0.6820861918227995,0.0011875416680141582,80.48617063509035,-5.98795793456739,118.0,-9.0,2.1347350433700476,-0.1628187744943257,1.943924341867593,-0.13834135778686307,2.2709241463989573,-0.07279136472852299,16.149342863550125,2.468966436919345,0.3221542778009208,-0.015795195191829203,3.032004368195029,0.0708724407959136,0.9748123528380878,0.042791990238216115,0.2627118644067797,0.026491391965834804,0.3474576271186441,0.016748965701321228,0.07627118644067797,0.0054050447083945075,63.0,-8.0,0.5338983050847458,-0.025156813025490443,0.3813559322033898,0.003403176297878008,0.361197785842106,0.016805062745525734,0.2531653839050288,0.0129785178120978,94.0,0.0,24.0,-9.0,0.48936170212765956,0.0,0.7083333333333334,-0.0492424242424242,17.0,11.0,0.7373802489704238,0.03595238893232544,12.535464232497205,8.326897072268615,17.0,11.0,0.7373802489704238,0.03595238893232544,-16.625078017622172,-31.456811120969675
discrimination,combo_preferred,Demand the preferred confirmation stack.,55.04966227072339,False,,False,132.03595985770843,114.49250499999401,-18.51743000000208,0.6701079924426399,-0.01079065771214549,81.75317507800206,-4.720953491655678,122.0,-5.0,2.2070989431453034,-0.09045487471906988,1.9656423468550972,-0.11662335279935898,2.2703790354819304,-0.0733364756455499,14.626277377590934,0.945900950960155,0.32896422315382134,-0.008985249838928677,2.977659006598279,0.01652707919916363,0.9592786217864651,0.027258259186593414,0.2459016393442623,0.009681166903317412,0.3442622950819672,0.013553633664644349,0.07377049180327869,0.0029043500709952236,66.0,-5.0,0.5409836065573771,-0.018071511552859132,0.3770491803278688,-0.0009035755776429788,0.3555168760187509,0.011124152922170671,0.24635290861208697,0.006166042519155979,94.0,0.0,28.0,-5.0,0.48936170212765956,0.0,0.7142857142857143,-0.04329004329004327,9.0,3.0,0.4797322774737196,-0.2216955825643787,4.317590497263477,0.10902333703488676,9.0,3.0,0.4797322774737196,-0.2216955825643787,-10.144040754641736,-21.76335933949224
