category,name,thesis,score,rejected,reject_reason,smoke_promotable,objective,net_return_pct,delta_net_return_pct,avg_r,delta_avg_r,total_r,delta_total_r,total_trades,delta_total_trades,trades_per_month,delta_trades_per_month,dollar_profit_factor,delta_dollar_profit_factor,profit_factor,delta_profit_factor,max_dd_pct,delta_max_dd_pct,mfe_capture,delta_mfe_capture,avg_mfe_r,delta_avg_mfe_r,avg_mae_r,delta_avg_mae_r,never_worked_rate,delta_never_worked_rate,low_mfe_loss_rate,delta_low_mfe_loss_rate,right_then_lost_rate,delta_right_then_lost_rate,excellent_trades,delta_excellent_trades,excellent_rate,delta_excellent_rate,two_r_plus_rate,delta_two_r_plus_rate,top5_winner_share,delta_top5_winner_share,dollar_top5_winner_share,delta_dollar_top5_winner_share,gld_trade_count,delta_gld_trade_count,qqq_trade_count,delta_qqq_trade_count,gld_excellent_rate,delta_gld_excellent_rate,qqq_excellent_rate,delta_qqq_excellent_rate,additive_trade_count,delta_additive_trade_count,additive_avg_r,delta_additive_avg_r,additive_total_r,delta_additive_total_r,pb30_plain_trade_count,delta_pb30_plain_trade_count,pb30_plain_avg_r,delta_pb30_plain_avg_r,delta_score,delta_objective
baseline,round8_optimized_config,Latest optimized round-8 train-only baseline.,65.19370302536512,False,,False,153.79931919720067,133.0099349999961,0.0,0.6808986501547853,0.0,86.47412856965774,0.0,127.0,0.0,2.2975538178643733,0.0,2.082265699654456,0.0,2.3437155111274803,0.0,13.68037642663078,0.0,0.33794947299275,0.0,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34439272309658026,0.0,0.240186866092931,0.0,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014278600380983,0.0,4.20856716022859,0.0,6.0,0.0,0.7014278600380983,0.0,,
management,t2_175,Take T2 earlier to increase conversion.,65.31003198483315,False,,True,154.35447607225422,133.55051499999928,0.5405800000031888,0.6811621171165297,0.0002634669617443963,86.50758887379928,0.033460304141542,127.0,0.0,2.2975538178643733,0.0,2.0867413589951145,0.0044756593406583,2.3442354484824532,0.0005199373549729103,13.680074773828101,-0.00030165280267802075,0.3387891174474093,0.000839644454659283,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34433220990615954,-6.051319042071901e-05,0.23982999775211702,-0.00035686834081397056,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014224034690822,-5.456569016071278e-06,4.208534420814494,-3.273941409620562e-05,6.0,0.0,0.7014224034690822,-5.456569016071278e-06,0.1163289594680208,0.5551568750535409
management,t2_225,Slightly extend T2.,65.24029591830787,False,,True,154.32026252612036,133.64341499999756,0.6334800000014695,0.6824769409536283,0.001578290798842974,86.67457150111079,0.20044293145305403,127.0,0.0,2.2975538178643733,0.0,2.086154500960738,0.003888801306281664,2.346830179994857,0.0031146688673766576,13.779896968451366,0.09952054182058667,0.33826247967569534,0.00031300668294531597,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.3439707109868796,-0.0004220121097006646,0.24033533247382688,0.00014846638089588415,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7013886726263859,-3.918741171238249e-05,4.208332035758316,-0.0002351244702740729,6.0,0.0,0.7013886726263859,-3.918741171238249e-05,0.046592892942740605,0.5209433289196852
management,t2_250,Extend T2 if MFE supports it.,65.31132402431055,False,,True,155.18320631492278,134.54195499999796,1.5320200000018644,0.6816259186791441,0.0007272685243587818,86.5664916722513,0.09236310259356628,127.0,0.0,2.2975538178643733,0.0,2.085642987609913,0.003377287955456776,2.345153714031457,0.0014382029039765598,13.780730168711791,0.10035374208101189,0.3369581712887279,-0.0009913017040221184,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.3442079194617614,-0.0001848036348188753,0.2437688444028861,0.003581978309955103,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014330744809693,5.214442870937752e-06,4.208598446885816,3.128665722584856e-05,6.0,0.0,0.7014330744809693,5.214442870937752e-06,0.11762099894542644,1.3838871177221108
management,t2_300,Stress train-only larger target.,65.75740847560394,False,,True,157.11869447011048,136.37241499999556,3.362479999999465,0.6853053589112222,0.0044067087564368945,87.03378058172522,0.5596520120674882,127.0,0.0,2.2975538178643733,0.0,2.097029834467804,0.01476413481334804,2.3524148910461364,0.008699379918656103,13.780274065537098,0.09989763890631842,0.3371174292402812,-0.000832043752468814,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.34414372590622766,-0.0002489971903525956,0.24376618812439205,0.003579322031461052,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.714084420655161,0.012656560617062662,4.284506523930966,0.07593936370237575,6.0,0.0,0.714084420655161,0.012656560617062662,0.5637054502388139,3.3193752729098094
management,qqq_t1_080,Improve QQQ first-target conversion.,64.94216986720495,False,,True,153.099919144443,132.35785499999713,-0.6520799999989606,0.6795782729475099,-0.0013203772072754028,86.30644066433376,-0.16768790532397304,127.0,0.0,2.2975538178643733,0.0,2.0796130899580145,-0.0026526096964416546,2.3411098203487555,-0.002605690778724856,13.679509566566725,-0.0008668600640540092,0.33648241461056516,-0.0014670583821848604,2.9611319273991152,0.0,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.3448132092328044,0.00042048613622414077,0.24033553797430665,0.000148671881375656,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7014230820609201,-4.777977178238579e-06,4.208538492365521,-2.866786306920943e-05,6.0,0.0,0.7014230820609201,-4.777977178238579e-06,-0.2515331581601714,-0.6994000527576816
management,qqq_t1_100,Delay QQQ T1 modestly.,66.3774810377623,False,,True,163.6273071532073,142.67066499999868,9.660730000002587,0.698264162793399,0.017365512638613634,87.98128451196827,1.5071559423105327,126.0,-1.0,2.2794628429205592,-0.018090974943814064,2.13849912568109,0.056233426026633726,2.3671351032166834,0.02341959208920308,13.679582459320565,-0.0007939673102139722,0.33166364114317165,-0.006285831849578372,3.0007684237895873,0.039636496390472065,0.9441208276123603,0.012100465012488626,0.23809523809523808,0.0018747656542932034,0.3333333333333333,0.002624671916010457,0.07142857142857142,0.000562429696287961,70.0,-1.0,0.5555555555555556,-0.0034995625546806464,0.3968253968253968,0.018872640919884998,0.34101007033587033,-0.0033826527607099255,0.23577426460486958,-0.004412601488061413,94.0,0.0,32.0,-1.0,0.48936170212765956,0.0,0.75,-0.007575757575757569,6.0,0.0,0.7014006328811577,-2.722715694059019e-05,4.208403797286946,-0.00016336294164354115,6.0,0.0,0.7014006328811577,-2.722715694059019e-05,1.1837780123971697,9.827987956006638
management,gld_t1_100,Improve GLD first-target conversion.,60.46173089270187,False,,False,135.61523392612125,116.2917449999958,-16.71819000000029,0.6076500800015847,-0.07324857015320063,78.99451040020601,-7.479618169451726,130.0,3.0,2.351826742695815,0.05427292483144175,1.974497402692059,-0.1077682969623972,2.2024210617071294,-0.14129444942035096,13.6804245341253,4.810749452133223e-05,0.3450825516183919,0.0071330786256418865,2.8304936670124086,-0.13063826038670667,0.9173101984849799,-0.014710164114891788,0.23846153846153847,0.002241066020593596,0.3384615384615385,0.0077528770442156225,0.06923076923076923,-0.001635372501514229,73.0,2.0,0.5615384615384615,0.0024833434282253153,0.35384615384615387,-0.02410660205935794,0.35071346939226467,0.00632074629568441,0.23467890511371936,-0.005507960979211635,97.0,3.0,33.0,0.0,0.4948453608247423,0.005483658697082727,0.7575757575757576,0.0,6.0,0.0,0.701332399317336,-9.546072076227485e-05,4.2079943959040165,-0.0005727643245734271,6.0,0.0,0.701332399317336,-9.546072076227485e-05,-4.731972132663252,-18.184085271079425
management,gld_t1_120,Delay GLD T1 modestly.,64.447132753391,False,,True,153.29287491173676,132.85478499999968,-0.15514999999641077,0.6745004228286884,-0.006398227326096961,85.66155369924343,-0.8125748704143092,127.0,0.0,2.2975538178643733,0.0,2.0673664755357897,-0.01489922411866651,2.3076115977535996,-0.03610391337388075,13.679980747422723,-0.0003956792080561655,0.32619486679408416,-0.011754606198665862,2.9746348372827844,0.0135029098836692,0.9320203625998716,0.0,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07874015748031496,0.007874015748031496,71.0,0.0,0.5590551181102362,0.0,0.3858267716535433,0.007874015748031482,0.3436419454791736,-0.0007507776174066616,0.23739520939874773,-0.00279165669418327,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7891487563353263,0.08772089629722801,4.734892538011958,0.5263253777833681,6.0,0.0,0.7891487563353263,0.08772089629722801,-0.7465702719741216,-0.506444285463914
management,t1_stop_025,Reduce post-T1 stop lock.,65.5914626000279,False,,True,155.37581253237173,134.406284999997,1.396350000000922,0.6872880763927074,0.006389426237922047,87.28558570187384,0.8114571322161055,127.0,0.0,2.2975538178643733,0.0,2.0863747575169453,0.004109057862489163,2.3563246874581267,0.012609176330646399,13.680465914244428,8.948761364813151e-05,0.3381222955790232,0.00017282258627315805,2.970307828102987,0.009175900703871864,0.9331371194957624,0.001116756895890747,0.23622047244094488,0.0,0.33070866141732286,0.0,0.07086614173228346,0.0,71.0,0.0,0.5590551181102362,0.0,0.3779527559055118,0.0,0.3425572813579562,-0.001835441738624044,0.2399047814909668,-0.0002820846019641887,94.0,0.0,33.0,0.0,0.48936170212765956,0.0,0.7575757575757576,0.0,6.0,0.0,0.7013694885823746,-5.837145572373803e-05,4.208216931494247,-0.00035022873434265023,6.0,0.0,0.7013694885823746,-5.837145572373803e-05,0.39775957466277134,1.576493335171051
